OBJECTID,PointIndex,CrossM,Elevation,CS_HydroID
        13,         1,   491.200,    71.777,        13
        13,         2,   508.282,    69.594,        13
        13,         3,   509.513,    68.881,        13
        13,         4,   509.538,    68.877,        13
        13,         5,   515.715,    67.419,        13
        13,         6,   518.959,    66.909,        13
        13,         7,   523.386,    65.938,        13
        13,         8,   529.498,    64.320,        13
        13,         9,   531.096,    64.008,        13
        13,        10,   549.626,    62.969,        13
        13,        11,   570.888,    62.193,        13
        13,        12,   573.186,    62.184,        13
        13,        13,   582.461,    62.381,        13
        13,        14,   593.888,    62.261,        13
        13,        15,   603.696,    62.336,        13
        13,        16,   614.694,    62.026,        13
        13,        17,   616.725,    62.052,        13
        13,        18,   639.598,    62.259,        13
        13,        19,   659.298,    62.478,        13
        13,        20,   684.501,    62.437,        13
        13,        21,   709.012,    62.680,        13
        13,        22,   716.936,    62.665,        13
        13,        23,   725.943,    62.519,        13
        13,        24,   743.761,    62.532,        13
        13,        25,   767.608,    62.318,        13
        13,        26,   769.031,    62.310,        13
        13,        27,   797.577,    61.991,        13
        13,        28,   810.986,    61.612,        13
        13,        29,   818.688,    61.527,        13
        13,        30,   852.562,    61.077,        13
        13,        31,   858.507,    60.977,        13
        13,        32,   873.975,    60.276,        13
        13,        33,   885.351,    60.153,        13
        13,        34,   895.795,    60.202,        13
        13,        35,   896.110,    60.084,        13
        13,        36,   896.654,    59.868,        13
        13,        37,   908.298,    59.462,        13
        13,        38,   942.654,    58.773,        13
        13,        39,   949.305,    58.541,        13
        13,        40,   954.159,    58.473,        13
        13,        41,   964.489,    58.498,        13
        13,        42,   974.438,    58.401,        13
        13,        43,   979.704,    58.065,        13
        13,        44,   983.828,    57.984,        13
        13,        45,  1001.990,    57.717,        13
        13,        46,  1016.886,    57.664,        13
        13,        47,  1023.684,    57.736,        13
        13,        48,  1033.847,    57.609,        13
        13,        49,  1043.488,    57.576,        13
        13,        50,  1051.881,    57.627,        13
        13,        51,  1084.172,    57.696,        13
        13,        52,  1088.594,    57.645,        13
        13,        53,  1102.869,    57.645,        13
        13,        54,  1103.281,    57.637,        13
        13,        55,  1112.459,    57.874,        13
        13,        56,  1119.685,    57.625,        13
        13,        57,  1127.709,    57.401,        13
        13,        58,  1139.284,    57.286,        13
        13,        59,  1144.191,    57.161,        13
        13,        60,  1170.710,    57.456,        13
        13,        61,  1184.481,    58.245,        13
        13,        62,  1187.775,    58.470,        13
        13,        63,  1191.801,    59.278,        13
        13,        64,  1203.828,    59.652,        13
        13,        65,  1208.267,    59.908,        13
        13,        66,  1209.744,    60.026,        13
        13,        67,  1218.177,    60.317,        13
        13,        68,  1229.442,    60.791,        13
        13,        69,  1250.856,    61.532,        13
        13,        70,  1255.451,    61.784,        13
        13,        71,  1268.304,    62.311,        13
        13,        72,  1284.626,    63.349,        13
        13,        73,  1292.624,    63.991,        13
        13,        74,  1309.086,    65.074,        13
        13,        75,  1315.132,    65.570,        13
        13,        76,  1316.849,    65.801,        13
        13,        77,  1322.576,    67.057,        13
        13,        78,  1325.789,    67.987,        13
        13,        79,  1336.254,    69.962,        13
        13,        80,  1336.802,    70.012,        13
        13,        81,  1348.316,    70.666,        13
        13,        82,  1351.230,    71.160,        13
        14,         1,   505.600,    71.806,        14
        14,         2,   522.872,    69.616,        14
        14,         3,   524.117,    68.981,        14
        14,         4,   524.142,    68.978,        14
        14,         5,   530.389,    67.349,        14
        14,         6,   533.669,    66.835,        14
        14,         7,   538.145,    65.899,        14
        14,         8,   544.326,    64.234,        14
        14,         9,   545.941,    63.947,        14
        14,        10,   564.678,    62.829,        14
        14,        11,   586.177,    62.101,        14
